x,y,z,f
6.970108881920626942e+00,4.074573008865178814e-01,0.000000000000000000e+00,6.970108881920626942e+00
6.659285784949028120e+00,1.388020576801777928e+00,0.000000000000000000e+00,6.659285784949028120e+00
3.902430950108880303e+00,-2.997566994514710093e+00,0.000000000000000000e+00,3.902430950108880303e+00
-6.587436139974317539e-01,7.513067556244300560e-01,0.000000000000000000e+00,-6.587436139974317539e-01
1.054634978444614735e+00,5.585576404377510240e-01,0.000000000000000000e+00,1.054634978444614735e+00
1.971904628680150706e+00,-2.207972303346875442e+00,0.000000000000000000e+00,1.971904628680150706e+00
3.422562526222723556e-02,-9.991889981715701419e-01,0.000000000000000000e+00,3.422562526222723556e-02
1.521098512256950919e-01,9.875777343903733296e-01,0.000000000000000000e+00,1.521098512256950919e-01
6.957496913954225981e+00,4.991317010018135880e-01,0.000000000000000000e+00,6.957496913954225981e+00
1.097577280089502061e+00,-7.538613912937927042e-01,0.000000000000000000e+00,1.097577280089502061e+00
1.447124862928723221e+00,1.573424546242606858e+00,0.000000000000000000e+00,1.447124862928723221e+00
-8.243290969939536250e-01,-5.646881856421067658e-01,0.000000000000000000e+00,-8.243290969939536250e-01
4.142408557533171276e+00,2.995822395447185649e+00,0.000000000000000000e+00,4.142408557533171276e+00
1.164010180272444295e+00,-9.753685344372479138e-01,0.000000000000000000e+00,1.164010180272444295e+00
4.563999004618903399e+00,2.945235214275731206e+00,0.000000000000000000e+00,4.563999004618903399e+00
1.002059684045522925e+00,-5.111053243522808293e-02,0.000000000000000000e+00,1.002059684045522925e+00
6.884130307318090836e+00,-8.170141256804324126e-01,0.000000000000000000e+00,6.884130307318090836e+00
1.395600816902030195e+00,-1.484182280712857516e+00,0.000000000000000000e+00,1.395600816902030195e+00
5.193104028126445115e+00,2.749963676729508144e+00,0.000000000000000000e+00,5.193104028126445115e+00
-2.859389111886238843e-02,-9.991889981715700308e-01,0.000000000000000000e+00,-2.859389111886238843e-02
6.107580909268023106e+00,2.132990528324243851e+00,0.000000000000000000e+00,6.107580909268023106e+00
2.203204000761740833e+00,2.399365890051130101e+00,0.000000000000000000e+00,2.203204000761740833e+00
5.871402534428664666e+00,-2.343302715889137744e+00,0.000000000000000000e+00,5.871402534428664666e+00
2.943086510080606288e+00,-2.807352677535402297e+00,0.000000000000000000e+00,2.943086510080606288e+00
6.472754596589568976e+00,1.694401672953396609e+00,0.000000000000000000e+00,6.472754596589568976e+00
6.448890508603733807e+00,-1.728974773114289931e+00,0.000000000000000000e+00,6.448890508603733807e+00
3.202571571398804551e+00,2.890729217784458349e+00,0.000000000000000000e+00,3.202571571398804551e+00
1.559420695880612717e+00,-1.741015631548333165e+00,0.000000000000000000e+00,1.559420695880612717e+00
-9.034401072280124900e-01,4.268225230060365138e-01,0.000000000000000000e+00,-9.034401072280124900e-01
-8.516829029804087181e-01,5.232199364433173239e-01,0.000000000000000000e+00,-8.516829029804087181e-01
3.303590335681121926e-01,-9.431106979305813320e-01,0.000000000000000000e+00,3.303590335681121926e-01
5.682952693472206995e+00,-2.482383937944766750e+00,0.000000000000000000e+00,5.682952693472206995e+00
1.320496607421994373e+00,-1.345412871318387049e+00,0.000000000000000000e+00,1.320496607421994373e+00
5.056279039039453416e+00,-2.807564488361462107e+00,0.000000000000000000e+00,5.056279039039453416e+00
1.067424853307531230e+00,-6.212065911545852082e-01,0.000000000000000000e+00,1.067424853307531230e+00
4.761057532091332867e+00,2.899693838632766862e+00,0.000000000000000000e+00,4.761057532091332867e+00
2.253120811317312455e+00,2.436875939762540355e+00,0.000000000000000000e+00,2.253120811317312455e+00
1.100662026442416952e+00,7.645111711460490511e-01,0.000000000000000000e+00,1.100662026442416952e+00
5.244256149332211514e+00,-2.728169794622277600e+00,0.000000000000000000e+00,5.244256149332211514e+00
3.967449302862092075e+00,2.997566994514710537e+00,0.000000000000000000e+00,3.967449302862092075e+00
5.855245273846823473e+00,-2.355444109557517152e+00,0.000000000000000000e+00,5.855245273846823473e+00
1.024697050168537293e+00,3.646803030727987505e-01,0.000000000000000000e+00,1.024697050168537293e+00
4.564673899705725013e+00,-2.945125533148620356e+00,0.000000000000000000e+00,4.564673899705725013e+00
2.565312245418926551e+00,2.632354722069864206e+00,0.000000000000000000e+00,2.565312245418926551e+00
1.497635676631945856e+00,-1.651504577943652796e+00,0.000000000000000000e+00,1.497635676631945856e+00
6.147200858049305161e+00,2.091741792257825416e+00,0.000000000000000000e+00,6.147200858049305161e+00
1.984009625373011287e+00,2.218696394623559165e+00,0.000000000000000000e+00,1.984009625373011287e+00
6.446722864677064679e-01,-7.637728640127031676e-01,0.000000000000000000e+00,6.446722864677064679e-01
-8.422521462748353560e-01,5.387221659750501823e-01,0.000000000000000000e+00,-8.422521462748353560e-01
5.132351658114081561e-01,8.576559920386997993e-01,0.000000000000000000e+00,5.132351658114081561e-01
1.623867023638687179e+00,-1.829411117084593252e+00,0.000000000000000000e+00,1.623867023638687179e+00
3.585952380401959072e+00,2.969604686275371108e+00,0.000000000000000000e+00,3.585952380401959072e+00
5.897720803776840270e+00,-2.323474091407174313e+00,0.000000000000000000e+00,5.897720803776840270e+00
4.585626527017061527e+00,-2.941720399781486250e+00,0.000000000000000000e+00,4.585626527017061527e+00
5.247323301737377044e+00,2.726863003108115802e+00,0.000000000000000000e+00,5.247323301737377044e+00
6.953119749331616362e+00,-5.205724714284575283e-01,0.000000000000000000e+00,6.953119749331616362e+00
1.120002603869511670e+00,8.312825903324153609e-01,0.000000000000000000e+00,1.120002603869511670e+00
2.726617124759691535e+00,-2.715760056459960659e+00,0.000000000000000000e+00,2.726617124759691535e+00
4.785057193782545681e+00,2.893778453305625664e+00,0.000000000000000000e+00,4.785057193782545681e+00
2.201766544883626553e-01,-9.748238863078546590e-01,0.000000000000000000e+00,2.201766544883626553e-01
-3.720632312010330178e-01,-9.275779373833304975e-01,0.000000000000000000e+00,-3.720632312010330178e-01
-1.708017721019718937e-01,-9.845400015788323689e-01,0.000000000000000000e+00,-1.708017721019718937e-01
1.080315284300286560e+00,6.843480983733438716e-01,0.000000000000000000e+00,1.080315284300286560e+00
-9.697396316834244745e-01,2.434660909469204548e-01,0.000000000000000000e+00,-9.697396316834244745e-01
8.647384190811266969e-01,5.006071192378405144e-01,0.000000000000000000e+00,8.647384190811266969e-01
4.377489203091569081e+00,-2.975546007239373125e+00,0.000000000000000000e+00,4.377489203091569081e+00
-8.439548807761103610e-01,5.362553291742919725e-01,0.000000000000000000e+00,-8.439548807761103610e-01
3.716574921657868735e+00,2.984438364982329617e+00,0.000000000000000000e+00,3.716574921657868735e+00
2.838157946078003313e+00,2.763283159171112668e+00,0.000000000000000000e+00,2.838157946078003313e+00
1.008310445811314349e+00,2.062215858366586718e-01,0.000000000000000000e+00,1.008310445811314349e+00
2.358418127603793657e+00,2.508545260045159431e+00,0.000000000000000000e+00,2.358418127603793657e+00
6.547285426588903334e+00,-1.583106208797676606e+00,0.000000000000000000e+00,6.547285426588903334e+00
2.700924170293197424e+00,-2.703529350813330456e+00,0.000000000000000000e+00,2.700924170293197424e+00
1.265798095337548723e+00,1.230138199060261339e+00,0.000000000000000000e+00,1.265798095337548723e+00
1.002790654040980334e+00,6.924936578843082779e-02,0.000000000000000000e+00,1.002790654040980334e+00
2.342713056403195715e+00,2.498613974767217805e+00,0.000000000000000000e+00,2.342713056403195715e+00
6.903669481982404932e+00,-7.495570692929206524e-01,0.000000000000000000e+00,6.903669481982404932e+00
8.208949544864487802e-01,-5.696633999871600906e-01,0.000000000000000000e+00,8.208949544864487802e-01
1.441660980551868532e+00,-1.563960824359314827e+00,0.000000000000000000e+00,1.441660980551868532e+00
1.586550642225363683e+00,1.780320144375032942e+00,0.000000000000000000e+00,1.586550642225363683e+00
4.500586788999269561e-01,8.922366310902343223e-01,0.000000000000000000e+00,4.500586788999269561e-01
6.781257535936387804e+00,1.119685706066841702e+00,0.000000000000000000e+00,6.781257535936387804e+00
6.427339456590935640e+00,-1.760196862148380781e+00,0.000000000000000000e+00,6.427339456590935640e+00
3.191464751255465249e+00,-2.887991632490447991e+00,0.000000000000000000e+00,3.191464751255465249e+00
9.223550148643736568e-01,3.857027433878186806e-01,0.000000000000000000e+00,9.223550148643736568e-01
6.769232604699052303e+00,1.151392843883966677e+00,0.000000000000000000e+00,6.769232604699052303e+00
9.684789614961740734e-01,2.478184293321611664e-01,0.000000000000000000e+00,9.684789614961740734e-01
4.502150104087268900e+00,-2.955286638939161215e+00,0.000000000000000000e+00,4.502150104087268900e+00
-9.251422039640707640e-01,3.783535297281095389e-01,0.000000000000000000e+00,-9.251422039640707640e-01
1.837541085203087954e-01,9.824350420305582032e-01,0.000000000000000000e+00,1.837541085203087954e-01
6.988209924504966253e+00,-2.583818031555452088e-01,0.000000000000000000e+00,6.988209924504966253e+00
3.719592585989224265e+00,2.984681976032182327e+00,0.000000000000000000e+00,3.719592585989224265e+00
6.431477276232148377e+00,1.754202195476506132e+00,0.000000000000000000e+00,6.431477276232148377e+00
3.330533795387048968e-01,9.422111930772271160e-01,0.000000000000000000e+00,3.330533795387048968e-01
5.113643001327117688e+00,2.783818856326416125e+00,0.000000000000000000e+00,5.113643001327117688e+00
5.567514893525852493e+00,2.555382379561610406e+00,0.000000000000000000e+00,5.567514893525852493e+00
2.040046024095309107e+00,2.268340311921694052e+00,0.000000000000000000e+00,2.040046024095309107e+00
9.790566647689783464e-01,1.995665129697732909e-01,0.000000000000000000e+00,9.790566647689783464e-01
-8.337954104736782224e-01,-5.509738629207356908e-01,0.000000000000000000e+00,-8.337954104736782224e-01
5.404646319504460283e-01,-8.404371209658614283e-01,0.000000000000000000e+00,5.404646319504460283e-01
4.075632994871894788e+00,2.997566994514710093e+00,0.000000000000000000e+00,4.075632994871894788e+00
